client_id,birthdate,state,gender,is_churn
cx30128,1958-01-29,st21,cg1,False
cx25688,1976-11-11,st08,cg2,False
cx07754,1980-09-20,st08,cg2,False
cx27059,1982-01-11,st21,cg1,False
cx27019,1961-10-05,st21,cg2,False
cx05173,1973-08-13,st08,cg1,False
cx03354,1993-11-19,st08,cg2,False
cx17646,1977-11-27,st08,cg2,True
cx16736,1980-03-20,st08,cg1,False
cx26170,1934-08-20,st08,cg1,False
cx14356,1977-09-06,st21,cg1,False
cx37405,1977-09-04,st08,cg1,False
cx01386,1962-02-26,st08,cg2,False
cx16297,1980-02-04,st08,cg2,False
cx05964,1963-09-13,st08,cg2,False
cx34086,1963-08-20,st08,cg2,False
cx20159,1984-12-22,st02,cg1,False
cx13635,1976-09-06,st25,cg1,False
cx21675,1956-06-05,st15,cg2,True
cx18751,1951-02-03,st15,cg1,False
cx04204,1959-11-26,st21,cg1,True
cx00817,1979-01-13,st15,cg2,False
cx19661,1986-05-25,st15,cg1,False
cx11752,1953-05-06,st02,cg1,False
cx32460,1978-05-27,st15,cg1,True
cx08162,1981-01-18,st04,cg2,False
cx30423,1988-06-21,st25,cg2,False
cx10449,1989-01-29,st25,cg1,True
cx17420,1982-05-18,st21,cg1,True
cx26057,1961-01-20,st15,cg2,False
cx03593,1974-01-08,st08,cg2,False
cx32609,1962-11-20,st15,cg1,False
cx36173,1982-06-15,st08,cg1,True
cx03512,1969-12-08,st08,cg2,True
cx38514,1949-06-07,st08,cg1,False
cx31542,1969-12-09,st08,cg1,False
cx00008,1972-11-26,st08,cg1,False
cx26088,1962-07-08,st08,cg1,True
cx03120,1948-06-29,st08,cg1,True
cx28090,1961-05-29,st08,cg1,True
cx18181,1956-09-15,st08,cg1,False
cx35976,1962-09-30,st08,cg1,False
cx26544,1968-09-16,st08,cg1,True
cx01144,1964-09-14,st08,cg1,True
cx02506,1970-05-04,st08,cg2,True
cx02321,1969-11-27,st08,cg1,False
cx08376,1965-12-15,st08,cg1,True
cx26669,1954-07-16,st08,cg1,True
cx28120,1963-04-27,st08,cg1,False
cx17001,1969-07-20,st08,cg2,False
cx24858,1958-05-13,st08,cg1,True
cx36658,1971-06-05,st08,cg2,False
cx06577,1977-01-10,st08,cg1,False
cx25141,1971-11-29,st08,cg2,False
cx04772,1944-07-18,st08,cg1,False
cx02088,1947-07-06,st08,cg2,True
cx25912,1981-03-08,st26,cg1,False
cx14741,1963-09-11,st08,cg1,False
cx25188,1983-03-01,st08,cg1,False
cx00937,1979-09-23,st08,cg2,True
cx33662,1970-08-08,st08,cg1,True
cx26794,2000-12-05,st20,cg2,True
cx21536,1978-02-11,st08,cg2,False
cx22386,1946-04-13,st08,cg1,True
cx30203,1968-05-03,st08,cg1,False
cx26923,1966-11-04,st08,cg2,False
cx23612,1971-07-08,st08,cg1,False
cx29365,1935-11-30,st08,cg1,False
cx18832,1979-07-23,st08,cg2,False
cx05771,1955-04-18,st08,cg1,False
cx28107,1970-05-21,st08,cg1,False
cx33062,1952-04-17,st08,cg2,False
cx35268,1952-12-03,st08,cg2,False
cx34720,1953-01-26,st08,cg1,True
cx01275,1973-06-10,st08,cg2,False
cx04975,1972-05-18,st08,cg2,False
cx38254,1967-11-11,st08,cg2,False
cx36129,1968-03-29,st08,cg1,True
cx13998,1939-01-14,st08,cg1,True
cx11216,1952-12-11,st08,cg1,False
cx28357,1977-06-10,st15,cg1,False
cx10275,1971-04-15,st25,cg1,False
cx00439,1972-09-11,st21,cg1,False
cx34113,1946-05-10,st15,cg1,False
cx19527,1983-04-27,st15,cg2,False
cx07949,1987-03-20,st15,cg2,False
cx34142,1976-03-15,st08,cg2,False
cx10459,1986-07-14,st15,cg2,False
cx11192,1980-12-13,st04,cg1,False
cx31289,1980-03-01,st15,cg2,False
cx37564,1972-11-11,st25,cg1,False
cx15166,1967-06-25,st18,cg2,False
cx07525,1961-05-04,st08,cg2,True
cx10610,1987-07-07,st08,cg1,False
cx18663,1963-11-01,st15,cg1,True
cx08556,1985-08-13,st04,cg1,False
cx36093,1975-12-03,st08,cg1,False
cx23106,1987-09-14,st21,cg1,False
cx25297,1986-02-06,st08,cg2,False
cx14970,1944-02-27,st26,cg2,True
cx21295,1960-01-01,st15,cg2,False
cx03231,1960-10-20,st21,cg2,True
cx18536,1975-04-11,st15,cg2,True
cx09074,1985-09-30,st21,cg1,True
cx10037,1968-08-30,st15,cg2,False
cx23938,1989-06-26,st21,cg1,False
cx06605,1982-05-08,st21,cg2,True
cx03853,1973-04-14,st21,cg1,True
cx28737,1976-12-05,st25,cg2,True
cx19112,1964-07-09,st08,cg1,False
cx15727,1957-03-17,st08,cg1,False
cx32748,1982-09-18,st15,cg1,True
cx30311,1962-12-07,st08,cg2,True
cx11626,1982-12-16,st08,cg2,False
cx03612,1958-05-26,st08,cg1,True
cx16462,1956-02-13,st08,cg2,False
cx03877,1980-09-15,st08,cg1,False
cx14376,1977-10-19,st08,cg2,True
cx20869,1980-01-06,st08,cg1,False
cx31667,1977-04-30,st08,cg2,False
cx00463,1979-12-10,st15,cg2,False
cx17832,1950-03-24,st08,cg1,True
cx21287,1977-12-04,st08,cg1,False
cx32657,1981-06-21,st08,cg1,False
cx12782,1964-01-18,st08,cg1,True
cx18356,1978-12-05,st08,cg2,False
cx05428,1985-04-23,st08,cg1,False
cx32355,1985-01-19,st21,cg2,False
cx32347,1979-09-29,st04,cg2,False
cx08467,1971-07-17,st15,cg2,False
cx16167,1978-06-30,st15,cg2,False
cx04985,1960-09-05,st15,cg1,True
cx33566,1972-09-26,st15,cg1,False
cx30400,1975-11-09,st21,cg1,False
cx15179,1987-10-29,st15,cg2,True
cx30773,1981-04-30,st15,cg1,False
cx37451,1975-11-05,st21,cg2,False
cx00997,1977-04-26,st15,cg1,False
cx20569,1982-04-04,st21,cg2,False
cx25238,1979-11-02,st15,cg1,False
cx12201,1987-02-13,st21,cg1,False
cx25450,1976-11-20,st15,cg1,True
cx23542,1988-02-24,st15,cg1,False
cx36353,1983-06-22,st15,cg1,False
cx04503,1965-08-13,st02,cg1,False
cx25556,1976-03-26,st21,cg2,False
cx09465,1960-03-14,st08,cg1,False
cx23115,1981-12-07,st08,cg1,False
cx04247,1944-10-16,st15,cg1,False
cx28537,1954-11-17,st15,cg2,False
cx02364,1972-10-10,st15,cg1,False
cx12487,1943-06-16,st25,cg1,False
cx03363,1974-01-31,st25,cg2,True
cx08815,1968-08-07,st25,cg1,False
cx11584,1963-12-16,st25,cg1,False
cx33496,1984-02-19,st08,cg2,False
cx11343,1954-08-01,st15,cg2,False
cx35973,1969-11-25,st21,cg1,False
cx15638,1980-03-24,st15,cg1,False
cx34653,1983-01-26,st15,cg2,True
cx29633,1976-12-08,st08,cg2,False
cx05764,1966-02-19,st21,cg1,True
cx31049,1980-02-01,st08,cg1,True
cx10715,1985-10-12,st21,cg1,False
cx13590,1982-11-07,st25,cg2,False
cx01282,1979-06-12,st15,cg2,True
cx01164,1953-05-21,st15,cg2,False
cx19300,1976-05-09,st21,cg1,False
cx16826,1956-01-04,st21,cg2,False
cx21452,1962-12-15,st21,cg2,False
cx01062,1991-09-13,st15,cg1,False
cx21750,1980-10-08,st21,cg1,False
cx06220,1974-11-25,st15,cg2,False
cx01600,1976-02-12,st08,cg2,False
cx06789,1951-07-10,st02,cg1,False
cx02955,1969-10-12,st08,cg2,True
cx37829,1977-10-20,st08,cg2,False
cx23619,1976-02-24,st21,cg2,True
cx23469,1980-04-07,st08,cg2,False
cx16750,1967-03-03,st02,cg1,False
cx14273,1958-12-09,st08,cg1,False
cx36415,1964-12-14,st02,cg1,False
cx26695,1980-02-21,st08,cg1,False
cx03273,1964-09-01,st21,cg1,True
cx08341,1960-05-24,st15,cg2,True
cx07303,1974-03-15,st04,cg1,False
cx01504,1947-07-31,st21,cg1,False
cx10051,1974-11-24,st02,cg2,False
cx06637,1955-10-18,st15,cg2,False
cx08327,1980-07-03,st21,cg1,False
cx38774,1972-12-12,st08,cg1,False
cx01104,1958-06-09,st15,cg1,False
cx07336,1954-08-14,st15,cg1,False
cx07822,1979-01-26,st15,cg1,False
cx34568,1963-07-01,st08,cg1,False
cx18857,1980-08-11,st15,cg1,False
cx24557,1981-03-31,st21,cg2,False
cx23095,1971-02-04,st08,cg1,False
cx06216,1972-04-04,st21,cg2,False
cx06366,1982-02-25,st25,cg1,False
cx18961,1972-01-30,st15,cg2,False
cx06650,1986-04-07,st15,cg2,True
cx02933,1980-12-21,st25,cg1,False
cx14648,1948-06-24,st04,cg1,False
cx14633,1977-01-06,st04,cg1,False
cx12947,1966-04-20,st15,cg2,False
cx38067,1975-08-16,st15,cg1,False
cx14994,1988-03-30,st21,cg1,False
cx13815,1973-12-18,st21,cg1,False
cx30549,1985-11-19,st21,cg2,False
cx20306,1980-06-10,st21,cg2,False
cx01256,1960-04-26,st21,cg2,False
cx09723,1954-10-26,st15,cg2,False
cx17982,1954-04-18,st25,cg1,False
cx20559,1977-06-02,st21,cg1,False
cx33334,1977-03-12,st21,cg2,False
cx13476,1988-08-12,st15,cg1,False
cx15032,1987-06-21,st25,cg1,False
cx19032,1986-10-23,st15,cg2,False
cx25609,1961-02-02,st25,cg1,False
cx10528,1965-05-28,st21,cg1,False
cx09292,1987-10-06,st21,cg1,False
cx12805,1985-07-24,st21,cg2,False
cx31763,1982-09-02,st04,cg2,False
cx37153,1964-05-08,st21,cg2,False
cx16424,1961-09-02,st21,cg2,False
cx12023,1987-05-27,st25,cg1,False
cx32413,1985-02-17,st25,cg1,False
cx17068,1965-05-31,st25,cg2,False
cx11744,1985-01-11,st08,cg1,False
cx29361,1982-04-08,st15,cg2,True
cx03407,1985-12-25,st25,cg1,False
cx25493,1980-06-17,st15,cg2,False
cx12158,1977-07-03,st15,cg1,False
cx12575,1950-08-29,st15,cg2,False
cx20393,1979-05-29,st02,cg2,False
cx12973,1975-04-03,st08,cg1,True
cx18980,1981-05-01,st21,cg1,False
cx24340,1972-10-03,st21,cg1,True
cx30323,1968-10-12,st21,cg1,False
cx16350,1954-10-06,st15,cg1,False
cx12849,1981-03-13,st25,cg2,False
cx10371,1965-06-28,st08,cg1,False
cx12514,1981-03-27,st15,cg1,False
cx00845,1986-05-18,st02,cg2,False
cx33128,1968-04-30,st15,cg2,False
cx28731,1979-08-12,st15,cg2,False
cx11127,1975-09-27,st25,cg2,True
cx35787,1963-01-08,st15,cg2,False
cx31416,1968-11-25,st15,cg2,False
cx02166,1975-03-08,st15,cg1,False
cx10017,1977-08-17,st15,cg1,False
cx00431,1983-08-13,st25,cg2,False
cx01331,1961-11-18,st02,cg1,False
cx35856,1981-03-14,st25,cg1,False
cx05046,1963-08-04,st15,cg2,False
cx33336,1966-06-28,st22,cg2,False
cx19600,1965-02-09,st16,cg1,True
cx30309,1977-10-06,st25,cg2,False
cx22729,1972-12-20,st21,cg1,True
cx22012,1973-12-02,st22,cg1,True
cx37813,1971-02-17,st15,cg2,True
cx12363,1985-01-21,st04,cg1,False
cx19027,1982-05-13,st15,cg1,False
cx35171,1953-10-17,st22,cg1,False
cx27787,1975-10-12,st15,cg2,False
cx12709,1956-10-05,st15,cg2,True
cx38462,1973-09-13,st24,cg1,False
cx19638,1953-10-11,st15,cg2,False
cx37008,1988-07-30,st15,cg2,False
cx35592,1971-01-17,st25,cg2,False
cx05576,1982-11-03,st01,cg2,False
cx18218,1965-05-07,st22,cg1,False
cx12117,1979-04-10,st02,cg2,True
cx20728,1985-07-30,st15,cg2,False
cx22680,1961-05-14,st21,cg1,False
cx28914,1978-10-07,st04,cg2,False
cx12287,1964-11-09,st25,cg1,False
cx10623,1979-09-28,st15,cg1,False
cx12681,1975-09-24,st22,cg1,False
cx10937,1979-10-02,st15,cg1,False
cx25056,1970-10-14,st15,cg2,False
cx07726,1975-04-13,st15,cg2,False
cx20277,1968-05-26,st26,cg2,False
cx25776,1985-02-03,st25,cg1,False
cx05549,1966-09-30,st15,cg2,False
cx37756,1976-03-22,st15,cg2,False
cx36811,1988-02-01,st02,cg1,False
cx10389,1978-07-23,st15,cg1,True
cx25283,1986-03-05,st25,cg1,False
cx38582,1966-12-25,st15,cg2,False
cx14112,1931-06-09,st26,cg1,False
cx18485,1952-05-03,st03,cg2,False
cx08189,1983-01-17,st22,cg1,False
cx23974,1970-07-19,st26,cg1,False
cx04202,1982-02-11,st15,cg2,False
cx30951,1969-09-15,st21,cg2,False
cx21285,1977-02-01,st25,cg2,False
cx11858,1985-09-11,st23,cg2,False
cx17803,1980-04-25,st12,cg1,True
cx00794,1972-06-05,st15,cg2,False
cx04946,1973-07-20,st15,cg1,False
cx04267,1954-07-08,st15,cg2,False
cx19838,1953-04-09,st15,cg2,False
cx09919,1981-08-17,st21,cg2,True
cx32615,1943-12-16,st21,cg1,False
cx13200,1955-06-17,st15,cg1,False
cx19023,1952-04-04,st15,cg1,False
cx14767,1982-01-14,st25,cg1,False
cx03688,1980-03-20,st15,cg1,True
cx11490,1984-07-07,st15,cg1,False
cx22655,1959-03-13,st21,cg1,True
cx05130,1980-04-08,st08,cg1,False
cx07832,1976-04-07,st25,cg1,False
cx22889,1980-06-10,st21,cg2,False
cx31655,1989-02-28,st21,cg2,False
cx33319,1989-05-16,st15,cg1,False
cx34123,1974-07-04,st15,cg2,True
cx20458,1978-04-03,st25,cg1,False
cx26633,1964-12-25,st15,cg1,False
cx10158,1978-11-30,st13,cg2,False
cx21235,1985-08-12,st25,cg1,False
cx02586,1955-09-03,st08,cg1,True
cx33687,1984-04-05,st15,cg2,False
cx29275,1985-11-07,st25,cg1,True
cx29936,1944-12-08,st15,cg1,True
cx22249,1970-09-20,st25,cg2,False
cx18098,1944-07-07,st25,cg1,False
cx33097,1950-06-25,st15,cg1,True
cx13649,1983-10-31,st15,cg2,False
cx22738,1976-11-27,st25,cg1,False
cx07558,1967-06-03,st15,cg1,True
cx20380,1989-01-13,st15,cg1,False
cx27573,1979-03-28,st25,cg1,False
cx20136,1962-02-16,st21,cg1,False
cx33289,1970-11-20,st04,cg1,False
cx32454,1969-03-06,st25,cg1,False
cx28158,1940-09-11,st02,cg2,False
cx15607,1955-08-22,st15,cg1,False
cx16186,1980-11-02,st25,cg2,False
cx20791,1988-09-29,st25,cg1,False
cx31570,1971-03-21,st15,cg1,True
cx37282,1941-12-19,st25,cg1,False
cx28833,1988-10-20,st25,cg1,False
cx33500,1952-04-19,st08,cg1,False
cx08538,1971-09-01,st21,cg1,False
cx08910,1974-11-08,st08,cg1,False
cx24003,1981-01-20,st15,cg1,False
cx06726,1986-05-16,st15,cg1,False
cx16360,1974-02-05,st15,cg1,False
cx08102,1987-09-03,st21,cg1,False
cx25101,1952-12-09,st15,cg1,False
cx00128,1979-03-28,st25,cg2,False
cx18639,1992-06-11,st21,cg2,False
cx21865,1977-07-05,st15,cg2,False
cx34243,1981-12-30,st15,cg2,False
cx34303,1976-05-13,st15,cg1,False
cx06658,1985-09-08,st25,cg2,False
cx34408,1974-01-20,st25,cg1,True
cx21799,1982-12-19,st18,cg1,False
cx35410,1977-05-17,st25,cg2,False
cx18944,1946-12-01,st15,cg1,False
cx31568,1957-12-22,st18,cg2,False
cx08623,1984-01-08,st08,cg2,False
cx23047,1987-06-20,st15,cg1,False
cx24721,1986-08-12,st25,cg1,False
cx29103,1983-05-02,st25,cg2,False
cx30419,1983-05-27,st21,cg1,False
cx17838,1968-04-15,st15,cg2,False
cx08417,1987-11-06,st25,cg1,False
cx04978,1965-05-29,st21,cg1,False
cx20795,1979-06-03,st08,cg1,False
cx08289,1970-02-12,st21,cg1,False
cx04566,1971-02-12,st25,cg1,False
cx15498,1961-11-16,st21,cg2,False
cx18981,1979-10-16,st18,cg1,False
cx18199,1984-10-25,st15,cg1,False
cx08493,1980-11-26,st25,cg1,True
cx11922,1978-11-21,st25,cg2,False
cx22072,1953-05-10,st21,cg1,False
cx14834,1979-12-05,st15,cg1,True
cx36050,1983-12-15,st15,cg1,False
cx36785,1949-12-24,st15,cg2,False
cx27256,1975-11-12,st15,cg1,False
cx33420,1959-03-04,st08,cg1,False
cx12513,1943-09-16,st25,cg1,False
cx03457,1975-11-02,st21,cg1,False
cx33407,1945-06-11,st08,cg1,False
cx18374,1983-03-29,st15,cg2,False
cx36216,1988-05-26,st15,cg1,False
cx31162,1965-11-03,st08,cg1,True
cx27525,1978-05-01,st15,cg1,False
cx17519,1961-03-09,st02,cg2,False
cx29868,1989-07-04,st15,cg1,False
cx21066,1945-11-08,st15,cg1,False
cx30519,1988-04-17,st15,cg2,False
cx38286,1976-11-08,st25,cg2,False
cx33220,1979-07-31,st15,cg2,True
cx13626,1983-05-09,st02,cg2,False
cx29189,1984-07-04,st25,cg2,True
cx30005,1983-12-23,st25,cg2,False
cx23286,1972-10-06,st25,cg1,False
cx34025,1965-01-15,st15,cg1,False
cx31504,1985-11-17,st15,cg2,True
cx23299,1976-09-29,st15,cg1,True
cx05039,1981-02-01,st21,cg1,False
cx29968,1981-08-12,st25,cg1,False
cx36903,1978-01-10,st25,cg1,False
cx06680,1968-05-31,st04,cg1,False
cx25455,1990-07-05,st21,cg1,False
cx33427,1963-11-19,st15,cg2,False
cx08275,1982-06-15,st25,cg2,True
cx35088,1982-09-08,st08,cg1,False
cx23962,1974-10-28,st18,cg2,False
cx33865,1968-09-24,st25,cg1,False
cx13078,1979-05-04,st08,cg1,False
cx06400,1986-08-29,st25,cg1,False
cx31213,1988-12-31,st04,cg2,False
cx36460,1987-03-17,st21,cg1,False
cx33551,1975-08-20,st25,cg1,False
cx18702,1982-12-18,st21,cg2,False
cx18429,1979-04-16,st21,cg1,False
cx29888,1980-06-23,st15,cg2,False
cx20083,1969-01-10,st21,cg2,False
cx05226,1982-12-09,st15,cg2,False
cx32448,1966-02-17,st15,cg1,False
cx31093,1947-09-19,st25,cg1,True
cx31439,1982-06-27,st15,cg1,False
cx18760,1981-12-24,st21,cg1,False
cx05041,1977-08-13,st04,cg2,False
cx30101,1986-10-10,st21,cg1,False
cx32307,1942-02-26,st25,cg1,False
cx16613,1978-09-11,st15,cg2,False
cx22493,1985-07-03,st04,cg2,False
cx28705,1986-12-04,st15,cg1,False
cx22823,1979-06-04,st21,cg2,False
cx21299,1955-09-01,st25,cg1,False
cx34192,1989-04-18,st15,cg1,True
cx24169,1983-01-13,st25,cg1,False
cx19351,1983-03-18,st15,cg1,True
cx36058,1983-11-27,st15,cg1,False
cx35680,1986-02-10,st02,cg2,False
cx04462,1975-01-08,st08,cg1,False
cx25074,1987-05-11,st15,cg1,False
cx28883,1982-05-22,st21,cg1,False
cx31760,1981-08-05,st15,cg2,False
cx01889,1980-10-29,st02,cg1,True
cx14384,1981-07-27,st08,cg1,False
cx29611,1965-07-30,st15,cg2,True
cx08451,1972-05-09,st25,cg1,True
cx09052,1979-11-27,st25,cg1,False
cx04223,1989-02-02,st15,cg2,False
cx29720,1971-04-22,st15,cg1,False
cx30719,1978-11-06,st25,cg2,False
cx30089,1983-01-28,st25,cg1,False
cx01820,1986-07-05,st25,cg1,False
cx28596,1968-11-11,st21,cg1,True
cx33581,1988-05-17,st15,cg2,False
cx08500,1985-07-03,st15,cg1,False
cx31438,1955-02-22,st04,cg2,False
cx20997,1958-09-07,st15,cg1,False
cx35954,1949-11-12,st04,cg2,False
cx37162,1984-01-18,st02,cg1,True
cx12970,1969-02-20,st25,cg1,False
cx05355,1986-02-23,st15,cg1,False
cx02407,1946-10-31,st15,cg1,False
cx21221,1969-03-22,st25,cg1,False
cx18897,1963-07-04,st15,cg1,False
cx25956,1956-10-09,st21,cg1,True
cx38438,1976-10-17,st25,cg2,False
cx37146,1986-07-18,st21,cg1,False
cx13914,1977-04-05,st25,cg2,True
cx31530,1981-10-07,st15,cg1,False
cx03840,1945-12-12,st21,cg1,False
cx32972,1982-01-30,st21,cg1,False
cx07347,1986-08-20,st15,cg2,False
cx06317,1989-02-07,st25,cg1,False
cx12188,1984-05-22,st04,cg2,False
cx00409,1986-08-26,st08,cg2,False
cx12608,1976-05-16,st02,cg2,True
cx22161,1966-01-16,st04,cg1,False
cx26925,1967-09-22,st15,cg2,False
cx34018,1969-08-18,st04,cg2,False
cx21781,1965-03-27,st25,cg1,False
cx29286,1973-12-08,st08,cg1,False
cx07948,1982-10-08,st25,cg1,False
cx30126,1988-05-13,st25,cg1,False
cx26698,1966-01-28,st21,cg2,False
cx36310,1944-11-24,st15,cg1,True
cx26172,1949-10-28,st25,cg2,True
cx21155,1951-11-01,st15,cg2,False
cx13049,1986-10-20,st25,cg1,False
cx26064,1999-02-09,st25,cg2,False
cx32742,1948-03-24,st08,cg2,True
cx31401,1971-12-08,st25,cg1,True
cx21822,1970-09-15,st21,cg2,False
cx08083,1966-05-09,st15,cg1,False
cx01713,1967-11-11,st08,cg2,False
cx27709,1981-06-21,st22,cg2,False
cx19151,1988-11-29,st25,cg1,False
cx19876,1968-07-30,st25,cg2,False
cx37563,1980-03-30,st15,cg2,False
cx30288,1984-07-16,st04,cg1,False
cx19726,1983-08-05,st15,cg1,False
cx01098,1982-01-05,st04,cg1,False
cx25563,1969-01-01,st25,cg2,False
cx34673,1980-06-30,st15,cg1,False
cx13947,1985-12-21,st08,cg2,False
cx24633,1973-08-23,st15,cg1,True
cx29998,1947-04-01,st15,cg1,False
cx26408,1987-06-29,st04,cg1,False
cx26986,1953-08-01,st04,cg2,False
cx32840,1986-10-01,st08,cg2,False
cx21563,1978-06-23,st08,cg2,False
cx03288,1974-11-10,st04,cg2,False
cx17555,1965-04-04,st21,cg1,False
cx24732,1975-04-10,st21,cg1,False
cx04731,1970-06-10,st25,cg2,True
cx09063,1962-03-02,st15,cg2,False
cx35652,1987-12-22,st25,cg2,False
cx13725,1965-01-06,st15,cg2,False
cx29514,1979-11-16,st15,cg2,False
cx34603,1983-07-21,st25,cg2,False
cx09754,1964-04-24,st08,cg2,False
cx38256,1993-07-10,st15,cg1,False
cx07224,1986-01-05,st25,cg2,False
cx19592,1975-05-05,st04,cg1,False
cx24972,1983-03-10,st08,cg1,False
cx35228,1946-01-06,st25,cg1,True
cx27550,1947-04-06,st21,cg2,True
cx33179,1982-12-21,st02,cg1,False
cx30923,1974-03-04,st15,cg2,False
cx25897,1966-11-11,st02,cg1,False
cx26324,1953-10-08,st15,cg1,False
cx36527,1977-10-06,st21,cg1,False
cx30251,1984-06-22,st25,cg1,False
cx35750,1982-10-23,st21,cg2,True
cx36834,1988-02-18,st25,cg2,False
cx09533,1962-05-09,st25,cg2,True
cx11289,1979-07-18,st25,cg1,False
cx02141,1987-09-28,st25,cg2,False
cx16055,1965-09-02,st25,cg1,False
cx28642,1952-09-25,st15,cg1,False
cx34140,1977-12-28,st03,cg1,False
cx06054,1979-09-25,st08,cg1,False
cx34932,1965-03-20,st21,cg2,False
cx02924,1987-12-04,st15,cg2,True
cx25887,1972-11-29,st04,cg1,False
cx33159,1988-03-17,st02,cg1,False
cx17006,1979-05-01,st15,cg1,False
cx06264,1978-05-28,st04,cg1,False
cx18435,1989-04-25,st15,cg2,True
cx36287,1971-12-13,st25,cg1,False
cx25202,1987-01-21,st25,cg2,True
cx32684,1980-03-25,st08,cg1,False
cx20326,1965-04-03,st25,cg1,True
cx29723,1957-10-08,st15,cg1,False
cx06269,1981-11-16,st15,cg1,False
cx06989,1956-01-29,st25,cg1,False
cx16317,1990-04-15,st08,cg1,False
cx25866,1963-01-28,st21,cg1,False
cx11349,1983-08-22,st25,cg2,False
cx25536,1983-08-23,st15,cg1,False
cx27431,1971-08-29,st15,cg2,False
cx31317,1985-08-12,st25,cg1,False
cx35651,1986-04-19,st25,cg2,False
cx11662,1954-09-07,st25,cg1,False
cx04626,1985-11-02,st15,cg1,False
cx18470,1962-12-17,st15,cg2,True
cx33625,1955-09-15,st25,cg1,True
cx12729,1982-12-19,st15,cg2,True
cx28908,1988-10-15,st15,cg1,False
cx37420,1956-01-15,st18,cg2,False
cx28197,1969-10-25,st04,cg1,False
cx29404,1971-01-31,st15,cg1,False
cx36548,1981-03-24,st15,cg1,False
cx06858,1978-10-25,st15,cg1,False
cx19687,1961-04-07,st25,cg2,False
cx27420,1982-10-28,st21,cg1,False
cx34082,1986-07-12,st25,cg1,False
cx32548,1964-02-15,st25,cg2,False
cx21435,1981-12-10,st15,cg1,False
cx36435,1970-03-08,st25,cg2,False
cx25246,1978-08-08,st15,cg1,False
cx26481,2001-01-01,st15,cg1,False
cx06457,1968-10-15,st25,cg1,False
cx09528,1982-04-05,st25,cg1,False
cx20088,1966-12-16,st15,cg1,False
cx25510,1987-04-10,st21,cg1,False
cx34796,1967-01-01,st21,cg2,False
cx31446,1958-06-27,st15,cg1,False
cx26916,1975-10-02,st08,cg2,False
cx26611,1981-07-10,st15,cg1,True
cx12466,1962-12-22,st25,cg1,False
cx06411,1941-04-18,st04,cg2,False
cx00905,1984-12-08,st25,cg2,False
cx13083,1964-04-21,st15,cg2,False
cx03695,1973-05-27,st08,cg2,False
cx22371,1985-03-28,st25,cg1,False
cx02394,1977-07-29,st15,cg2,False
cx12565,1989-06-03,st15,cg1,False
cx36896,1982-08-02,st21,cg2,False
cx07184,1953-09-23,st21,cg1,True
cx19238,1977-11-07,st25,cg1,False
cx21457,1964-04-18,st15,cg1,False
cx20731,1980-08-10,st25,cg2,False
cx16895,1966-08-17,st25,cg2,True
cx22692,1984-10-21,st04,cg2,False
cx10153,1975-01-11,st25,cg2,False
cx14349,1989-05-10,st15,cg1,False
cx00314,1972-04-13,st18,cg2,False
cx07654,1980-07-19,st15,cg1,True
cx10561,1957-09-17,st25,cg2,True
cx08967,1987-05-14,st21,cg1,False
cx19315,1989-06-21,st15,cg1,False
cx11515,1960-06-25,st18,cg1,False
cx02904,1953-08-24,st21,cg1,False
cx33082,1937-12-18,st18,cg1,False
cx19977,1962-11-06,st18,cg1,False
cx01648,1987-01-09,st04,cg2,False
cx37205,1975-01-28,st25,cg1,False
cx17704,1984-05-12,st15,cg1,False
cx30849,1981-08-03,st02,cg2,False
cx23305,1947-05-18,st21,cg1,False
cx08935,1977-05-10,st25,cg1,False
cx18328,1985-12-05,st02,cg2,False
cx02726,1956-11-23,st21,cg1,False
cx24537,1961-09-21,st25,cg2,False
cx20358,1972-03-26,st21,cg2,False
cx33909,1959-04-23,st25,cg2,False
cx35661,1983-09-03,st25,cg2,True
cx34583,1989-04-24,st15,cg2,False
cx13152,1983-04-20,st15,cg2,False
cx00347,1968-12-27,st25,cg1,True
cx29148,1945-08-08,st04,cg2,False
cx01205,1989-02-25,st25,cg2,True
cx37094,1955-04-25,st21,cg2,False
cx21579,1953-10-02,st08,cg1,False
cx35834,1978-05-07,st15,cg1,True
cx07744,1979-05-27,st15,cg1,False
cx21100,1969-03-21,st25,cg2,False
cx21321,1979-12-19,st02,cg1,False
cx35023,1981-12-31,st15,cg2,False
cx34854,1989-05-01,st25,cg2,False
cx29127,1965-08-01,st25,cg1,False
cx15394,1989-08-03,st15,cg2,False
cx32069,1979-09-02,st21,cg1,False
cx18577,1938-08-30,st21,cg1,True
cx11029,1971-08-28,st25,cg1,True
cx10671,1984-09-02,st15,cg1,False
cx05811,1949-02-17,st21,cg2,False
cx18398,1987-12-17,st25,cg1,False
cx29646,1950-08-06,st08,cg2,False
cx21922,1983-07-30,st21,cg2,False
cx27054,1977-04-11,st15,cg1,False
cx34367,1974-09-08,st21,cg2,False
cx04481,1969-06-20,st15,cg1,True
cx21667,1980-08-28,st03,cg1,False
cx12470,1966-10-12,st15,cg2,True
cx34077,1976-12-10,st25,cg2,False
cx30241,1976-09-08,st25,cg1,False
cx28947,1970-10-24,st25,cg2,False
cx30919,1954-10-07,st18,cg2,False
cx14147,1986-12-10,st25,cg2,False
cx05171,1989-01-30,st21,cg1,False
